封闭	v
射(击)	v
尊敬	v
尊重	v
小	a
小心	a
少	a
尝	v
尝试	v
尤其	adv
就	adv
就业	v
就是	adv
就职	v
就餐	v
尽(力)	v
尽管	conj
层出不穷	v
居住	v
屈服	v
展开	v
展望	v
展现	v
展示	v
属于	v
履行	v
岔	v
崇拜	v
崇敬	v
崩溃	v
工作	v
差	v
差不多	adv
已经	adv
巴不得	v
布置	v
帅	a
希望	v
带	v
带领	v
帮	v
帮助	v
帮忙	v
常	adv
常常	adv
常见	a
幅	mw
幢	mw
干	v
干净	a
干吗	v
干扰	v
干活儿	v
干涉	v
干预	v
平安	a
平时	n
年轻	a
并	conj
并且	conj
并列	v
幸福	a
幸运	a
广泛	a
庆祝	v
应付	v
应用	v
应聘	v
应该	mv
废寝忘食	v
度过	v
座	mw
延伸	v
延续	v
延长	v
建立	v
建设	v
开	v
开会	v
开发	v
开始	v
开展	v
开心	a
开拓	v
开放	v
开机	v
开玩笑	v
开花	v
开车	v
开辟	v
弄	v
引导	v
引用	v
引起	v
张	mw
弥漫	v
弥补	v
弱	a
弹钢琴	v
强制	v
强烈	a
强调	v
强迫	v
归纳	v
归还	v
录取	v
形容	v
形成	v
影响	v
往	prep
往常	n
往往	adv
征服	v
征求	v
待	v
很	adv
得	part
得分	v
得到	v
得罪	v
徘徊	v
循环	v
微笑	v
心疼	v
必须	mv
忍受	v
忍耐	v
忘	v
忘记	v
忙	a
忙碌	a
快	a
快乐	a
快活	a
念	v
忽然	adv
忽略	v
忽视	v
怀念	v
怀疑	v
怎么	pron
怎么样	pron
怎样	pron
怕	v
思念	v
思索	v
思考	v
怠慢	v
急于求成	v
急功近利	v
总	adv
总是	adv
总算	adv
总结	v
恍然大悟	v
恢复	v
恨	v
恨不得	v
恶劣	a
恶化	v
悔恨	v
您	pron
悬挂	v
悲(伤)	a
悲哀	a
惊动	v
惦记	v
惩罚	v
想	v
想念	v
想方设法	v
想象	v
惹祸	v
愈	v
愉快	a
意味着	v
感兴趣	v
感冒	v
感到	v
感动	v
感受	v
感慨	v
感染	v
感激	v
感谢	v
愣	v
愤怒	a
愿意	v
慎重	a
慢	a
憋	v
懂	v
懂得	v
成为	v
成熟	v
成立	v
成长	v
我	pron
我们	pron
戒	v
或	conj
或者	conj
或许	adv
截止	v
戴	v
所	part
所以	conj
才	adv
扎	v
扑	v
扒	v
打	v
打交道	v
打仗	v
打包	v
打印	v
打听	v
打官司	v
打工	v
打开	v
打扫	v
打扮	v
打扰	v
打折	v
打招呼	v
打架	v
打猎	v
打电话	v
打算	v
打篮球	v
打车	v
打量	v
打针	v
扔	v
扣	v
扩(大)	v
扩充	v
扫码	v
扭转	v
扮演	v
扰乱	v
扶	v
批准	v
批评	v
找	v
承办	v
承包	v
承受	v
承担	v
承认	v
承诺	v
把	mw
把关	v
抓	v
抓紧	v
投入	v
投票	v
投篮	v
投诉	v
投资	v
折	v
折磨	v
折腾	v
抚摸	v
抛弃	v
抢	v
抢劫	v
抢救	v
报名	v
报警	v
报道	v
抬	v
抱	v
抱怨	v
抱歉	v
抵抗	v
抵达	v
抽烟	v
拄	v
担任	v
担保	v
担心	v
拉	v
拍	v
拍照	v
拐	v
拒绝	v
拔苗助长	v
拖延	v
拘留	v
招待	v
招收	v
招聘	v
拜年	v
拜托	v
拜访	v
拟定	v
拣	v
拥护	v
拥抱	v
拥有	v
拦	v
拨	v
拼搏	v
拽	v
拿	v
拿手	v
持续	v
挂	v
指	v
指定	v
指导	v
指挥	v
指望	v
指责	v
按照	prep
挑战	v
挖掘	v
挡	v
挣	v
挣扎	v
挤	v
挥	v
挨	v
挪	v
振兴	v
挺	adv
挽救	v
捆绑	v
捏	v
捕捉	v
捞	v
损坏	v
捡	v
换	v
捣乱	v
捧	v
掀起	v
掉	v
掌握	v
掏	v
排列	v
排名	v
排放	v
排斥	v
排队	v
排除	v
探听	v
探望	v
探测	v
探索	v
探讨	v
接	v
接受	v
接待	v
接着	adv
接触	v
接近	v
控制	v
推	v
推广	v
推测	v
推荐	v
推迟	v
推销	v
掩盖	v
掩饰	v
揉	v
描写	v
描绘	v
提	v
提供	v
提倡	v
提炼	v
提示	v
提议	v
提醒	v
提问	v
提高	v
插	v
揭露	v
搓	v
搞	v
搬	v
搬家	v
搭	v
搭配	v
携带	v
摆	v
摆脱	v
摇	v
摇摆	v
摊	v
摔	v
摔倒	v
摧残	v
摸	v
摸索	v
撇	v
撒谎	v
撞	v
播放	v
播种	v
擅长	v
操作	v
操劳	v
操心	v
操纵	v
擦	v
攀登	v
攒	v
支	mw
支付	v
支持	v
支撑	v
支配	v
收	v
收到	v
收拾	v
收缩	v
收藏	v
收费	v
改	v
改变	v
改善	v
改良	v
改进	v
改革	v
攻击	v
放	v
放假	v
放射	v
放弃	v
放心	v
放暑假	v
放松	v
救	v
教	v
敞开	v
敢	v
散发	v
散步	v
敲	v
整个	a
整体	a
整理	v
敷衍	v
斟酌	v
断	v
断定	v
新	a
方便	a
施展	v
旅游	v
旅行	v
无	v
无奈	v
无所谓	v
无法	v
无理取闹	v
无聊	a
旧	a
早	a
时常	adv
昂贵	a
明白	v
昏迷	v
是	v
显得	v
显示	v
晃	v
晒	v
晕	v
晚	a
晚点	v
普及	v
普遍	a
晴	a
晴朗	a
智能	a
暂停	v
暖	a
暖和	a
暗	a
暗示	v
暴露	v
曝光	v
更新	v
最近	n
有	v
有名	a
有意思	a
有时	adv
有趣	a
服务	v
服气	v
朗读	v
朝	prep
期待	v
期望	v
未免	adv
本	mw
朴实	a
朵	mw
机灵	a
杀	v
杜绝	v
束缚	v
条	mw
来	v
来自	v
杯	mw
构思	v
构成	v
枚	mw
枝	mw
枯萎	v
某	pron
查	v
查找	v
查看	v
查获	v
标记	v
栋	mw
树立	v
株	mw
根	mw
根据	prep
格外	adv
栽培	v
检查	v
检票	v
检验	v
棵	mw
模仿	v
次	mw
欢迎	v
欣赏	v
欺负	v
欺骗	v
款待	v
歇	v
正	adv
正确	a
正经	a
歪曲	v
残留	v
段	mw
毁灭	v
每	pron
比	prep
毕业	v
汇报	v
污染	v
沉思	v
沉淀	v
沉重	a
沉默	v
沏	v
沐浴	v
沟通	v
没意思	a
没有	v
沸腾	v
油炸	v
治(疗)	v
治理	v
沾光	v
泄气	v
泄漏	v
泛滥	v
注册	v
注意	v
注视	v
注重	v
洒	v
洗	v
洗澡	v
活泼	a
派	v
派遣	v
流传	v
流泪	v
流浪	v
流行	v
流露	v
浇	v
测验	v
浓	a
浓厚	a
浪费	v
浸泡	v
涂抹	v
消失	v
消毒	v
消灭	v
消耗	v
消费	v
消除	v
涉及	v
涌现	v
涨	v
淋	v
淘汰	v
深	a
深刻	a
深沉	a
淹没	v
清洁	a
清理	v
渗透	v
温暖	a
渴	a
渴望	v
游	v
游泳	v
游玩	v
游览	v
溅	v
溜	v
滋润	v
滑雪	v
滔滔不绝	v
滚	v
滞留	v
满	v
满足	v
漂亮	a
漂浮	v
漏	v
演出	v
演变	v
演奏	v
演绎	v
漫长	a
潜水	v
潜移默化	v
激动	a
激励	v
激发	v
濒临	v
灿烂	a
炒	v
炫耀	v
点缀	v
烂	a
烫	v
热	a
热情	a
热爱	v
热闹	a
烹饪	v
然后	conj
照	v
照相	v
照耀	v
照顾	v
煮	v
熄灭	v
熏陶	v
熟悉	v
熨	v
熬	v
熬夜	v
燃烧	v
爆发	v
爆炸	v
爬	v
爬山	v
爱	v
爱不释手	v
爱惜	v
爱戴	v
爱护	v
牵扯	v
特别	adv
特意	adv
特殊	a
独立	v
狭窄	a
狼吞虎咽	v
猜	v
率领	v
玩	v
玩儿	v
现在	n
珍惜	v
理发	v
理睬	v
理解	v
琢磨	v
瓶	mw
生产	v
生存	v
生气	a
生病	v
生锈	v
生长	v
用	v
甩	v
由	prep
由于	prep
申请	v
画	v
画蛇添足	v
畅销	v
畏惧	v
留	v
留学	v
留念	v
留神	v
番	mw
疯	v
疲倦	a
疲劳	a
疼	v
疼爱	v
病	v
瘦	a
登录	v
登记	v
白	a
白色	a
百	num
的	part
盈利	v
监视	v
盖	v
盖章	v
盘旋	v
盛	v
盛开	v
盛行	v
目睹	v
盯	v
相信	v
相关	v
相同	a
相处	v
相差	v
相当	v
相辅相成	v
盼望	v
看	v
看不起	v
看待	v
看病	v
看见	v
真	adv
真实	a
真正	a
眨	v
眯	v
着	part
着想	v
着手	v
着火	v
着迷	v
着重	v
睁	v
睡	v
睡着	v
睡觉	v
督促	v
瞄准	v
瞧	v
瞪	v
知道	v
短	a
矮	a
砍	v
砍伐	v
研究	v
破坏	v
砸	v
硬	a
确保	v
确信	v
确定	v
确立	v
确认	v
碎	v
碰	v
磋商	v
磕	v
示范	v
祝	v
祝福	v
祝贺	v
禁止	v
离	v
离婚	v
离开	v
种	mw
种植	v
种类	n
租	v
租赁	v
积累	v
称	v
称呼	v
称心如意	v
称赞	v
移动	v
移植	v
稍等	v
究竟	adv
穷	a
空	a
空洞	a
空虚	a
空闲	a
穿	v
穿越	v
突然	adv
窄	a
窜	v
立刻	adv
立即	adv
立足	v
竖	v
站	v
竞争	v
竭尽全力	v
端	v
笑	v
符合	v
笼罩	v
等	v
等于	v
等候	v
等待	v
答	v
答复	v
答应	v
策划	v
筛选	v
筹备	v
签	v
简单	a
算	v
算数	v
管	v
管理	v
管辖	v
篇	mw
粉碎	v
粉色	a
粒	mw
精打细算	v
精益求精	v
精通	v
糟蹋	v
系	v
紧张	a
紫	a
累	a
繁忙	a
繁殖	v
纠正	v
红色	a
约	v
约束	v
纪念	v
纳闷儿	v
练	v
练习	v
组合	v
组成	v
组织	v
细心	a
细致	a
终于	adv
终止	v
经历	v
经商	v
经常	adv
经营	v
经过	v
绑架	v
结合	v
结婚	v
结实	a
结束	v
结算	v
结账	v
给	prep
给予	v
绝望	v
统计	v
继承	v
继续	v
维护	v
维持	v
综合	v
绿	a
绿色	a
缓和	v
缓解	v
编织	v
缠绕	v
缩短	v
缴纳	v
缺乏	v
缺少	v
缺席	v
网购	v
美丽	a
美好	a
美满	a
美观	a
羡慕	v
翘	v
翻	v
老	a
老实	a
考	v
考察	v
考核	v
考虑	v
而	conj
而且	conj
而已	part
耍	v
耗费	v
耸	v
耽误	v
聊	v
聊天儿	v
联合	v
联想	v
联欢	v
联系	v
联络	v
聚	v
聚精会神	v
聚餐	v
聪明	a
肯定	adv
背	v
背叛	v
背诵	v
胖	a
胡说	v
能	mv
脂肪	n
脏	a
脱	v
脱离	v
自习	v
自力更生	v
自己	pron
自愿	v
自杀	v
致使	v
致力	v
舍不得	v
舒服	a
舒畅	a
舒适	a
舔	v
良好	a
艰苦	a
艰难	a
节	mw
节制	v
节省	v
节约	v
节食	v
若干	num
英俊	a
获得	v
萌芽	v
营业	v
落后	v
落实	v
著名	a
蓝	a
蔑视	v
蔓延	v
蕴藏	v
薄	a
薄弱	a
虐待	v
虚假	a
虽然	conj
融化	v
融合	v
行	v
补充	v
表彰	v
表扬	v
表明	v
表演	v
表现	v
表示	v
表达	v
衬托	v
衰老	v
衰退	v
被	prep
袭击	v
裁员	v
装	v
装修	v
装卸	v
装聋装哑	v
要	v
要是	conj
覆盖	v
见	v
见义勇为	v
见面	v
观光	v
观察	v
觉得	v
解决	v
解放	v
解释	v
解除	v
触犯	v
警告	v
警惕	v
计算	v
计较	v
订	v
认为	v
认可	v
认定	v
认得	v
认真	a
认识	v
讥笑	v
讨厌	v
讨好	v
讨论	v
让	v
训练	v
记	v
记得	v
记忆	v
记载	v
讲	v
讲究	v
许可	v
许多	a
论证	v
讽刺	v
设想	v
设立	v
设置	v
设计	v
访问	v
证实	v
证明	v
评价	v
评估	v
评论	v
识别	v
试	v
试图	v
诚实	a
诞生	v
询问	v
该	mv
误解	v
说	v
说不定	adv
说明	v
说服	v
说话	v
请假	v
请客	v
请教	v
请求	v
读	v
读书	v
谁	pron
调剂	v
调动	v
调和	v
调整	v
调查	v
调节	v
谈	v
谋求	v
谢绝	v
谴责	v
负责	v
责备	v
责怪	v
败坏	v
贩卖	v
贪污	v
贫乏	a
贫困	a
购买	v
购物	v
贵	a
贿赂	v
赋予	v
赌博	v
赔偿	v
赚	v
赞叹	v
赞成	v
赞美	v
赠送	v
赢	v
走	v
走漏	v
走路	v
赶	v
赶快	adv
起伏	v
起哄	v
起床	v
起来	v
起飞	v
趁	v
超越	v
超过	v
趴	v
跌	v
跑	v
跑步	v
跟踪	v
跟随	v
跨	v
跪	v
跳	v
跳舞	v
跳跃	v
踢	v
踢足球	v
踩	v
蹦	v
蹬	v
蹲	v
身	mw
躺	v
转	v
转变	v
转移	v
转达	v
轮	v
轮流	v
轰动	v
轻	a
轻视	v
较量	v
辅助	v
辆	mw
输	v
输入	v
辛苦	a
辜负	v
辞职	v
辨认	v
辩解	v
辩论	v
达到	v
达成	v
迁就	v
迁徙	v
过	part
过于	adv
过年	v
过来	v
过滤	v
过节	v
过问	v
迈	v
迎接	v
运	v
运用	v
运行	v
运输	v
近来	n
还	adv
还原	v
还是	conj
这	pron
这个	pron
这么	pron
这些	pron
这儿	pron
这样	pron
这里	pron
进	v
进入	v
进化	v
进去	v
进攻	v
进来	v
进步	v
进行	v
违反	v
违背	v
连续	v
迟到	v
迟疑	v
迟缓	a
迟钝	a
迫害	v
迷惑	v
迷路	v
迸发	v
追	v
追求	v
追究	v
退休	v
送	v
送行	v
适合	v
适应	v
逃	v
逃避	v
逆行	v
选	v
选拔	v
选择	v
选课	v
透露	v
递	v
递增	v
逗	v
通	v
通常	adv
通知	v
通缉	v
通过	prep
逛	v
造成	v
逢	v
逮捕	v
逼迫	v
遇到	v
遇见	v
遍布	v
遏制	v
道	mw
道歉	v
遗传	v
遗留	v
遭受	v
遭遇	v
遮挡	v
遵守	v
遵循	v
避免	v
邀请	v
那	pron
那个	pron
那么	pron
那些	pron
那儿	pron
那样	pron
那里	pron
部署	v
鄙视	v
配备	v
酝酿	v
醉	v
醒	v
采取	v
采用	v
采访	v
采购	v
采集	v
释放	v
重	a
重叠	v
重复	v
重新	adv
重要	a
重视	v
量	v
鉴别	v
鉴定	v
针对	v
钓	v
钦佩	v
钻研	v
铺	v
销售	v
销毁	v
错	a
错过	v
锦上添花	v
锻炼	v
镶嵌	v
长	a
闪烁	v
问	v
问世	v
闯	v
间	mw
闻	v
阅读	v
阐述	v
防守	v
防止	v
防治	v
阵	mw
阻拦	v
阻挠	v
阻止	v
阻碍	v
附和	v
陈述	v
降	v
降临	v
降低	v
降落	v
限制	v
除	v
除了	prep
陪	v
陶醉	v
陷入	v
随即	adv
随着	prep
隐瞒	v
难	a
难受	v
难看	a
难过	a
雄厚	a
集中	v
雕刻	v
雪上加霜	v
零	num
需要	v
震惊	v
震撼	v
非	v
非常	adv
靠	v
靠拢	v
面临	v
面对	v
鞭策	v
顶	v
项	mw
顿	mw
顿时	adv
颁布	v
预习	v
预料	v
预期	v
预测	v
预言	v
预订	v
预防	v
领会	v
领先	v
领悟	v
颇	adv
颗	mw
颠簸	v
颤抖	v
飘	v
飞	v
饱	a
饱经沧桑	v
饲养	v
饶恕	v
饿	a
首	mw
驱逐	v
驻扎	v
驾驶	v
骂	v
验血	v
验证	v
骑	v
骗	v
骚扰	v
高	a
高兴	a
高涨	v
麻烦	v
黄	a
黄色	a
黑	a
黑色	a
鼓动	v
鼓励	v
鼓掌	v
鼓舞	v
齐心协力	v
(代)替	v
(大)象	n
(象)棋	n
一丝不苟	idiom
一会儿	n
一共	adv
一再	adv
一切	pron
一如既往	idiom
一帆风顺	idiom
一度	adv
一律	adv
一旦	conj
一流	a
一目了然	idiom
一直	adv
一致	a
一贯	adv
一辈子	n
万分	adv
丈夫	n
上午	n
上周	n
上进	a
上面	n
下午	n
下属	n
下课	v
下面	n
不	adv
不仅	conj
不但	conj
不像话	a
不免	adv
不可思议	idiom
不够	a
不妨	adv
不安	a
不得不	adv
不惜	v
不择手段	idiom
不料	adv
不断	adv
不时	adv
不然	conj
不用	adv
不由得	adv
不相上下	idiom
不禁	adv
不管	conj
不耐烦	a
不要	adv
不见	v
不见不散	idiom
不见得	adv
不言而喻	idiom
不足	a
不错	a
不顾	v
与其	conj
专业	n
专家	n
专长	n
专门	adv
专题	n
世代	n
世界	n
世纪	n
丘陵	n
业余	a
业务	n
丛	mw
东	n
东方	n
东西	n
东边	n
丝毫	adv
丝瓜	n
丢三落四	idiom
丢人	v
严厉	a
严密	a
严寒	n
严格	a
严禁	v
个人	n
个体	n
个别	a
个子	n
个性	n
中介	n
中午	n
中国	n
中央	n
中学	n
中学生	n
中心	n
中文	n
中旬	n
中间	n
中餐	n
丰收	n
临床	a
临时	a
为什么	pron
主人	n
主任	n
主动	a
主席	n
主意	n
主流	n
主管	n
主观	a
主题	n
举动	n
久	a
义务	n
之	part
之后	n
之间	n
之际	n
乌黑	a
乐意	v
乐极生悲	idiom
乐观	a
乐谱	n
乐趣	n
乒乓球	n
乖	a
乘客	n
习俗	n
习惯	n
乡镇	n
书	n
书包	n
书店	n
书柜	n
书籍	n
乱	a
了不起	a
争端	n
争议	n
事	n
事业	n
事件	n
事先	adv
事实	n
事情	n
事故	n
事物	n
二氧化碳	n
亏损	n
云	n
互相	adv
互联网	n
井	n
亚军	n
交易	n
交通	n
交际	n
产业	n
产品	n
京剧	n
亲密	a
亲戚	n
亲热	a
亲爱	a
亲自	adv
人	n
人为	a
人员	n
人士	n
人工	n
人性	n
人才	n
人格	n
人民	n
人物	n
人生	n
人类	n
人间	n
今后	n
今天	n
今年	n
从前	n
从容	a
从小	adv
从此	adv
从而	conj
仓促	a
仓库	n
代价	n
代表	n
以	prep
以上	n
以便	conj
以免	conj
以前	n
以及	conj
以后	n
以外	n
以往	n
以来	n
以致	conj
仪器	n
仪式	n
们	part
价值	n
价格	n
价钱	n
任何	pron
任务	n
任性	a
任重道远	idiom
仿佛	adv
企业	n
众所周知	idiom
优势	n
优异	a
优点	n
优秀	a
优胜劣汰	idiom
优越	a
伙伴	n
会议	n
会议室	n
伞	n
传真	n
传统	n
传记	n
传说	n
伴侣	n
似乎	adv
位置	n
低于	v
低落	a
体温	n
体积	n
体系	n
体育	n
体育馆	n
体贴	a
体面	a
何况	conj
何必	adv
作业	n
作品	n
作家	n
作息	n
作文	n
作用	n
作者	n
作风	n
佳肴	n
使命	n
例外	n
例如	v
供不应求	idiom
依据	prep
侥幸	a
侦探	n
侧面	n
俗话	n
保守	a
保重	v
保险	n
信仰	n
信号	n
信封	n
信心	n
信念	n
信息	n
信用卡	n
信誉	n
修养	n
倍	mw
倒	adv
倒霉	a
倘若	conj
借助	v
借口	n
倡议	n
假	a
假如	conj
假期	n
偏僻	a
偏见	n
做法	n
健全	a
偶像	n
偶尔	adv
偶然	a
傍晚	n
储蓄	n
傻	a
僵硬	a
儒家	n
儿子	n
儿童	n
元	mw
元宵节	n
元旦	n
元素	n
兄弟	n
充分	a
充电宝	n
充足	a
先	adv
先前	n
先生	n
先进	a
光彩	n
光滑	a
光芒	n
光辉	n
免得	conj
免疫	n
免费	a
兜	n
兢兢业业	idiom
入口	n
全面	a
公交车	n
公元	n
公共汽车	n
公务	n
公司	n
公园	n
公安局	n
公寓	n
公式	n
公斤	mw
公然	adv
公认	v
公道	a
公里	mw
共计	v
关怀	n
关系	n
关键	n
兴旺	a
兴致勃勃	idiom
兴趣	n
兴隆	a
兴高采烈	idiom
其中	n
其他	pron
其余	pron
其实	adv
具体	a
典型	a
内	n
内在	a
内容	n
内涵	n
内部	n
册	mw
再三	adv
军事	n
军队	n
农业	n
农历	n
农村	n
农民	n
冠军	n
冬天	n
冬（天）	n
冰	n
冰淇淋	n
冰激凌	n
冰箱	n
冲动	n
决心	n
决策	n
决赛	n
况且	conj
冷静	a
凄凉	a
准则	n
准时	a
准确	a
凉快	a
凌晨	n
凶恶	a
凶手	n
凹凸	a
出息	n
出租车	n
出色	a
出路	n
出身	n
刀	n
分	mw
分别	adv
分寸	n
分明	adv
分歧	n
分量	n
分钟	mw
切切实实	adv
切实	a
刑事	a
刚刚	adv
刚才	n
初中	n
初步	a
利润	n
利益	n
别	adv
别扭	a
别的	pron
别致	a
到处	adv
到底	adv
制服	n
刹那	n
刻	mw
刻不容缓	idiom
刻苦	a
前	n
前天	n
前提	n
前景	n
前边	n
前途	n
前面	n
剑	n
剧烈	a
剪刀	n
力所能及	idiom
力气	n
力量	n
办公室	n
办法	n
功劳	n
功夫	n
功效	n
功能	n
加油	v
加油站	n
务必	adv
动作	n
动力	n
动态	n
动物	n
动物园	n
动画片	n
动脉	n
动静	n
